Date	00:00	00:10	00:20	00:30	00:40	00:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50
2019/09/18	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	8	0	1	0	0	0	0	8	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	5	4	4	2	3	1	0	0	0	10	8	7	13	7	2	0	6	3	2	2	4	0	3	0	0	2	3	2	7	5	1	0	0	0	1	4	7	0	0	1	5	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	5	0	4	4	0	0	1	5	3	0	1	1	1	0	0	6	0	4	0	0	2	2	6	4	2
2019/09/19	0	2	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	3	3	3	3	1	3	0	0	0	0	0	0	0	4	13	6	6	0	0	0	0	0	0	5	5	0	2	0	3	1	1	2	2	3	1	0	0	0	0	0	0	4	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	1	0	1	9	1	1	1	9	9	0	3	1	0	0	2	0	4	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
2019/09/20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	4	0	0	2	0	6	0	0	1	1	1	5	9	1	0	0	2	0	0	4	0	0	1	1	9	1	1	1	5	0	0	0	0	4	1	1	0	0	4	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	0	0	4	1	4	0	0	8	0	0	8	1	1	1	1	1	5	8	0	4	0	4	4	4	4	8	8	0	10	0	3	3	0	10	2	10	0	2	0	4
2019/09/21	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	3	2	2	4	0	0	0	0	1	1	3	3	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	5	5	4	0	0	0	0	6	7	0	0	0	0	0	0
2019/09/22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	5	5	5	5	9	0	0	0	1	0	0	0	8	0	0	0	0	0	8	8	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	1	5	7	7	5	7	14	12	0	0	0	2	4	8	0	8	0	4	6
2019/09/23	4	2	0	0	4	4	5	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	3	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	9	1	0	0	0	0	1	8	0	4	0	0	8	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	8	9	0	0	0	0	0	8	0	0	0	0	0	8	8	0	9	1	5	7	1	1	0	0	8	8	8	0	8	8	0	8	0	8	0	2	0
2019/09/24	0	0	8	8	0	0	0	0	1	0	0	0	0	8	0	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	1	1	0	0	0	0	0	8	8	0	8	0	8	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	9	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	8	0	1	0	1	1	1	1	1	0	0	8	6	0	10	0	0	4	0	0	8	0	0	0	0	0
2019/09/25	0	0	0	0	8	0	0	8	0	0	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	9	1	0	1	8	0	0	0	0	0	0	0	1	8	8	1	0	0	0	1	3	2	2	0	0	10	8	0	4	5	1	0	0	2	8	0	4	0	2	1	3	4	0	0	0	1	6	9	13	2	2	0	0	1	4	4	2	0	12	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	4	8	8	0	4	4	4
2019/09/26	4	4	4	0	2	0	0	0	0	6	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	7	4	1	5	5	4	4	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0	0	0	1	1	0	6	0	2	5	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	9	9	2	0	0	0	8	0	8	0	0	2	0	0	0	0	4	8	0	2	0	0	4	0	0	0	0	0	0	10	0	1	0	0	1	0	0	0	8	10	10	0	10
2019/09/27	12	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	2	0	0	0	0	4	0	0	4	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	0	0	4	4	6	0	0	2	0	4	4	1	10	0	0	2	0	0	4	8	2	0	0	6	0	0	6	14	0	2	3	2	2	3	0	0
2019/09/28	2	0	0	0	0	8	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	5	4	7	0	2	0	0	1	6	8	0	0	0	0	0	1	1	0	1	7	5	0	1	1	0	0	0	0	0	1	15	13	1	1	0	0	0	0	0	0	2	2	3	7	2	4	5	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	2	2	0	10	2	8	0
2019/09/29	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	2	0	1	3	0	2	4	0	0	2	2	2	3	8	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	4	0	4	4	7	2	0	0	8	0	2	2	2	10	0
2019/09/30	0	4	0	0	2	0	0	0	2	2	0	1	2	2	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	0	4	1	0	5	3	0	0	0	0	0	0	1	3	2	2	0	1	0	24	24	0	0	0	0	0	0	0	1	5	0	0	0	0	1	0	1	1	8	1	1	17	0	16	0	0	8	0	0	8	8	0	1	0	0	0	0	0	2	2	0	0	0	0	4	4	0	16	16	0	0	0	18	2	0	2	0	2	0	4	1	0	0	8	0
2019/10/01	2	7	0	2	2	2	6	3	10	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	4	1	2	1	2	2	1	1	0	0	0	0	8	26	2	2	2	0	0	2	2	0	8	0	0	8	8	4	14	4	4	4	1	21	16	4	4	4	4	0	0	1	7	4	0	4	0	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	4	0	4	0	0	0	1	2	0	0	1	12	2	2	2
2019/10/02	16	2	2	2	8	2	0	0	3	2	2	0	0	0	16	16	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	3	1	8	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	8	28	1	4	3	1	4	0	0	0	0	16	16	1	1	2	4	0	0	9	1	3	2	1	0	0	8	0	0	0	0	0	0	0	0	8	0	0	6	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	6	4	4	4
2019/10/03	4	8	0	0	0	8	0	0	0	0	0	0	0	0	0	8	24	2	0	0	0	0	0	8	0	0	0	8	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	13	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	1	1	1	1	2	1	2	0	0	4	4	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	1	25	2	0	0	2	0	10	10	8	0	0	0	0	4	4	4	12	8	2	5	0	2	0	6	0	2	3	0	3	2	0	8	3
2019/10/04	0	6	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	2	0	2	18	2	2	2	0	0	0	0	0	0	8	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	2	2	0	2	2	0	2	2	6
2019/10/05	0	0	0	0	0	2	2	10	2	2	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	8	2	0	0	0	6	0	0	9	2	2	0	1	0	2	0	0	0	2	2	2	0	0	4	0	8	1	1	3	1	0	1	0	0	0	0	0	9	0	1	8	11	9	2	1	5	6	6	6	1	5	1	2	2	0	2	2	0	0	2	2	0	0	3	0	6	0	0	0	0	0	0	0	0
2019/10/06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	14	0	0	0	1	1	2	3	0	2	0	13	9	2	8	0	0	0	1	1	0	0	0	0	1	1	1	9	10	0	2	0	1	1	1	0	0	0	0	0	3	1	0	0	4	0	2	3	1	4	0	0	0	0	0	0	0	5	1	3	0	0	1	0	2	2	1	4	0	9	13	2	2	2	3	7	3	5	0	0	2	6	2	2	0	2	4	2	2	2	0	0	2	2
2019/10/07	0	2	1	11	14	2	2	0	3	3	2	2	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	16	16	0	0	8	0	2	8	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	8	8	0	2	0	0	2	8	0	0	0	0	0	10	0	0	8	0	0	0	0	2	0	4	6	2	7	4	2
2019/10/08	2	0	0	1	5	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	5	8	1	0	0	0	0	7	0	0	16	0	16	0	0	0	8	0	0	0	0	0	0	16	2	0	0	0	0	8	0	0	0	4	4	0	8	0	2	2	0	0	1	1	0	4	2	0	9	1	1	3	8	0	0	2	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/10/09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	16	0	8	0	0	0	30	0	8	0	0	2	2	0	8	0	0	0	0	0	18	0	0	0	0	5	3	3	3	1	0	3	6	3	1	0	0	8	8	8	8	8	0	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	3	3	3	1	4	2	0	2	2	2	6	2	12	0	2	2	10	2	7	6	0	0	0	6	2	2	2
2019/10/10	10	6	0	6	3	0	2	2	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	5	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	4	0	0	4	1	1	0	0	4	4	0	0	0	0	0	0	0	1	0	0	0	8	2	1	12	0	2	0	2	0	10	26	2	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	12	2
2019/10/11	8	3	2	1	1	1	2	8	3	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	8	8	2	1	3	2	0	0	0	0	0	0	0	6	6	0	0	4	6	0	0	0	0	0	0	0	0	0	0	8	8	2	8	8	0	16	0	0	0	0	0	2	2	2	0	1	0	2	3	2	2	2	2	3	0	3
2019/10/12	2	3	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	8	4	2	1	2	16	0	0	16	16	2	2	18	0	10	0	0	2	0	8	0	8	0	0	0	4	4	0	0	0	0	0	0	0	8	6	0	12	0	0	0	0	0	7	4	0	0	4	6	4	4
2019/10/13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	8	10	8	0	2	0	0	0	0	8	0	0	0	0	0	2	0	0	2	10	2	0	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	2	0	2	2	2	2	2	2	2	6	0	16
2019/10/14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	8	0	0	0	0	8	8	0	2	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	16	16	0	0	0	0	0	0	16	0	8	16	0	0	0	1	1	3	0	0	0	0	8	2	3	0	0	0	0	0	0	0	0	16	8	1	5	0	6	6	0	0	0	0	4	0	0	16	2	0	1	1	8	8	0	0	4	0	4	4
2019/10/15	12	12	12	12	12	0	0	8	0	0	0	4	10	0	2	0	11	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	13	1	1	2	1	1	16	0	0	0	0	0	0	0	10	2	2	0	2	0	0	0	0	0	4	4	0	8	0	1	0	0	0	2	0	0	0	0	0	1	0	0	2	0	2	5	5	1	0	4	4	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	4	2	4	2	0	2	0	0	0
2019/10/16	0	2	8	0	0	0	0	2	2	18	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	8	1	0	1	3	2	3	0	0	0	0	0	0	1	5	0	1	9	1	1	0	0	0	13	2	0	0	0	0	0	13	1	2	0	1	7	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	2	0	4	2	0	0	2	2	3	0	2
2019/10/17	0	0	0	0	4	0	0	0	16	2	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	1	3	0	3	3	0	0	0	0	0	8	0	0	3	0	0	0	2	2	0	0	2	0	8	1	1	0	0	2	0	2	1	0	2	3	10	0	0	11	9	0	0	0	0	1	2	1	0	1	0	0	0	0	0	2	8	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	2	2	2	8
2019/10/18	0	2	2	2	2	0	0	0	8	4	1	2	2	2	2	1	3	0	0	0	0	12	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	3	3	0	0	0	0	0	0	0	1	1	3	5	1	1	1	3	1	9	0	0	0	0	0	2	0	0	0	2	2	2	0	0	2	2	9	0	6	0	0	3	0	0	0	0	8	0	24	0	0	18	4	4	0	1	5
2019/10/19	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	8	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	10	1	0	0	0	10	0	0	0	1	1	9	1	3	3	0	0	0	0	0	1	0	0	0	1	1	1	0	2	2	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	2	4	2	2	16	2	18	0	0	10	8
2019/10/20	18	0	0	0	1	3	1	3	10	0	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	10	1	4	2	0	2	0	0	0	0	0	0	0	0	0	10	0	2	2	2	2	0	0	0	0	0	2	0	4	0	12	0	4	4	0	0	0	0	0	0	16	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	2
2019/10/21	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	1	5	3	7	3	2	6	5	1	1	0	0	0	0	1	1	1	1	2	6	3	2	0	3	1	3	0	0	2	1	0	0	0	0	0	0	0	0	13	1	0	16	0	0	16	2	2	2	19	2	8	2	8	0	8	0	8	10	0	0	2	0	1	2	0	10	0	0	0	0	0	0	0	0	0	2	2	6	0	2	10	0	2	0	0	0	10	10	10	14	10	6	10	2	2
2019/10/22	2	2	8	2	2	2	2	2	2	2	2	2	3	3	0	10	0	2	0	0	0	0	0	2	2	16	16	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	4	0	4	0	2	0	0	0	2	0	0	0	0	2	0	0	0	2	2	8	0	0	0	0	0	4	0	0	0	0	0	8	14	2	10	0	0	0	0	0
2019/10/23	0	0	6	11	3	2	10	0	2	0	0	8	2	0	2	2	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	2	3	7	2	2	0	0	0	0	0	0	1	1	2	0	6	4	6	1	7	1	6	0	2	0	1	3	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	4	2	0	2	2	3	2	2	0	2	0	0	0	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/10/24	0	0	0	0	0	0	0	0	0	0	0	0	4	6	6	6	0	0	0	8	0	0	8	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	4	7	1	4	0	0	0	0	0	4	12	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	16	0	0	8	8	0	0	0	2	2	1	0	0	9	1	8	0	1	9	0	4	3	0	0	1	1	1	9	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/10/25	0	0	0	4	4	0	10	0	2	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	16	16	16	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	8	0	8	8	0	0	2	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	5	0	0	0	0	0	2	3	0	0	0	2	0	0	2	0	0	2	6	2	2	2	0	1	1	3	7	9	0	0	0	0	0	4	0	2	0	3	3	0	0	0	0	3	3	3	3	1	2	8	8	10	2	3	2
2019/10/26	2	2	2	0	2	0	0	0	0	8	0	0	0	24	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	2	0	0	0	1	0	4	0	1	0	0	0	0	0	0	11	0	0	0	11	1	1	9	0	0	8	0	8	0	0	0	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	0	8	8	10	0	16	16
2019/10/27	16	17	16	8	0	0	0	16	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	2	0	3	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	3	2	0	2	4	2	0	18	16	2	2	0	0	2	0	0	2	0	8	0	0	2	0	2	1	2	2	12	2	0	16	16	16	16	0	0	16	0	0	0	8	16	0	0	0	0	0	0	0	2	0	0
2019/10/28	2	2	2	0	0	0	0	0	2	2	2	10	1	0	0	0	0	0	2	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	1	14	2	0	0	0	2	1	1	0	11	1	1	0	0	0	0	0	0	0	0	0	15	9	3	1	0	1	1	4	3	4	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	2	2	0	2	6	2	2	2
2019/10/29	8	20	8	16	4	2	0	0	0	0	0	0	8	10	18	16	0	0	2	0	0	0	0	16	16	16	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	11	1	1	1	2	3	1	0	16	0	0	0	0	0	0	0	3	0	0	0	0	3	10	2	2	0	0	2	0	0	10	2	0	2	0	0	0	2	1	1	2	1	0	3	0	7	9	2	0	0	0	0	0	0	0	0	0	5	2	1	3	1	8	1	5	1	2	10	0	0	0	2	2	6	4	4	0	0	0	0	0	0	0	0	0	0	0
2019/10/30	0	0	0	0	0	4	6	2	2	3	0	2	2	2	0	0	0	0	0	0	0	0	0	8	2	0	0	0	16	0	16	16	0	0	0	8	0	0	0	0	8	8	12	0	0	7	1	7	7	4	15	0	3	11	0	0	0	0	2	0	0	0	1	1	0	2	0	16	0	10	2	0	2	4	4	0	0	4	5	0	0	0	1	2	0	2	3	1	3	0	1	1	0	0	0	0	0	7	7	9	1	1	1	1	1	1	10	2	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	6	4	0	2	0	12	0	4	2	2	2	2	0	0	0
2019/10/31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	1	5	10	1	0	0	0	0	4	0	0	1	9	8	2	2	2	8	16	16	0	0	9	9	2	0	2	0	1	11	1	0	0	8	2	1	0	0	0	2	8	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	10	8	8	2	0	2	0	0	8	0	0	9	0	0	2	0	16	0	0	0	0	0	0	16	16	0	16	16	0	0	0
2019/11/01	0	2	0	0	3	2	0	2	6	0	8	16	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	2	0	0	0	0	8	6	0	2	2	10	0	0	2	16	0	0	0	0	8	0	4	0	0	0	4	4	5	4	5	0	14	4	7	4	0	0	0	0	0	0	0	4	4	6	0	0	0	1	0	0	0	0	0	0	0	0	1	1	12	7	0	2	2	0	2	0	0	0	0	0	20
