Date (YYYYMMDD)	00:00	00:10	00:20	00:30	00:40	00:50	01:00	01:10	01:20	01:30	01:40	01:50	02:00	02:10	02:20	02:30	02:40	02:50	03:00	03:10	03:20	03:30	03:40	03:50	04:00	04:10	04:20	04:30	04:40	04:50	05:00	05:10	05:20	05:30	05:40	05:50	06:00	06:10	06:20	06:30	06:40	06:50	07:00	07:10	07:20	07:30	07:40	07:50	08:00	08:10	08:20	08:30	08:40	08:50	09:00	09:10	09:20	09:30	09:40	09:50	10:00	10:10	10:20	10:30	10:40	10:50	11:00	11:10	11:20	11:30	11:40	11:50	12:00	12:10	12:20	12:30	12:40	12:50	13:00	13:10	13:20	13:30	13:40	13:50	14:00	14:10	14:20	14:30	14:40	14:50	15:00	15:10	15:20	15:30	15:40	15:50	16:00	16:10	16:20	16:30	16:40	16:50	17:00	17:10	17:20	17:30	17:40	17:50	18:00	18:10	18:20	18:30	18:40	18:50	19:00	19:10	19:20	19:30	19:40	19:50	20:00	20:10	20:20	20:30	20:40	20:50	21:00	21:10	21:20	21:30	21:40	21:50	22:00	22:10	22:20	22:30	22:40	22:50	23:00	23:10	23:20	23:30	23:40	23:50
2017/08/13	0	0	8	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	8	0	0	0	0	0	0	14	4	6	0	2	4	4	6	2	6	0	0	4	4	4	0	0	0	0	2	0	0	8	0	8	0	0	0	6	2	0	0	0
2017/08/14	12	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	8	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	18	8	10	0	0	0	0	8	8	0	8	0	0	10	0	4	4	14	14	2	10	0	0	0	10	4	4	4	0	0	0	2	0	0	2	0	0	0	0	8	0	0	0	2	2	2	0	0	0	0	8	10	4	0	0	0	0	0	0
2017/08/15	0	0	0	0	0	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	15	3	3	11	15	5	3	1	11	0	0	0	0	1	9	2	3	0	0	0	0	10	0	10	1	8	10	0	0	0	10	10	2	9	1	8	10	0	1	1	0	8	0	0	0	0	1	1	0	0	0	0	12	0	0	0	0	2	1	3	1	0	0	10	0	0	0	1	1	1	5	3	6	0	8	0	0	0	0	0	1	0	8	0	8	0	0	0	0	0	0	0	1	11	0	8	0	2	2	0
2017/08/16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	1	1	1	0	0	0	0	0	0	0	1	3	0	0	0	10	0	0	0	1	1	0	0	0	0	1	1	3	2	1	1	0	1	3	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
2017/08/17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	9	1	2	0	0	0	1	1	9	0	9	9	1	2	2	0	0	0	8	0	0	0	0	0	0	11	2	6	12	0	8	4	0	10	4	2	0	1	11	2	0	2	2	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	2	0	0	0
2017/08/18	4	0	4	0	8	4	0	0	0	0	0	8	0	0	0	10	2	0	0	0	0	0	2	2	8	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	8	0	0	0	10	0	10	10	0	0	0	0	8	10	0	10	0	0	0	10	10	0	2	2	0	8	10	0	2	0	0	2	0	2	0	2	8	4	4	4	2	8	0	2	6	10	2	2	2	10	6	2	2	10	10	2	2	2	2	10	8	0	8
2017/08/19	2	0	8	0	0	8	2	4	2	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	2	20	24	6	6	12	4	4	4	6	6	6	4	4	4	12	6	14	4	12	12	8	4	14	2	2	0	4	4	12	4	4	12	12	4	4	2	2	10	2	2	2	10	2	2	2	2	10	2	12	4	4	6	6	4	2	8	2	14
2017/08/20	4	0	0	4	0	8	0	2	2	10	2	14	6	4	4	4	12	4	4	4	12	12	6	8	0	0	8	2	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	4	4	0	0	14	0	6	6	2	2	10	2	2	2	10	0	2	2	2	0	0	2	2	10	2	0	0	0	0	0	0	0	2	8	6	6	0	4	10	0	4	4	8	6	2	0	0	0	0	0	0	6	2	4	2	0
2017/08/21	0	2	10	10	2	2	0	2	2	14	10	10	6	14	10	2	0	2	10	0	8	0	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	4	0	4	0	8	4	5	7	11	0	1	7	6	6	1	9	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	8	12	0	0	0	0	1	1	1	9	1	10	0	0	5	5	5	13	5	13	14	6	0	10	12	4	4	12	4	0	10	0	10	12	0	14	0	6	14	4	1	11	3	6	12	14	7
2017/08/22	7	15	7	3	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	4	6	6	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	8	2	10	2	10	2	2	0	0	0	0	0	2	8	14	14	0	12	4	2	6	4	4	6	4	4	4	4	4	0	0	8	2	14	2	2	2	2	0	0	0	0	0	0	10	2	2	2	2	0	0	0	0	0	0	2	2	6
2017/08/23	2	2	2	0	2	14	6	2	2	0	2	2	2	2	2	0	8	2	2	0	2	2	2	10	0	2	10	2	2	2	2	2	2	14	0	10	0	0	0	0	0	0	2	2	0	2	10	0	3	9	3	2	11	3	2	2	3	3	3	1	11	10	8	10	10	0	8	8	8	0	0	8	8	8	0	13	9	3	10	10	0	0	0	13	11	9	2	10	10	2	8	10	14	11	11	9	9	1	9	9	3	11	3	1	0	0	1	7	13	4	0	0	4	4	13	13	5	1	3	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/08/24	0	4	2	14	6	4	14	4	4	4	4	12	0	0	0	0	8	0	4	4	2	2	2	0	2	8	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	2	2	0	0	0	1	9	11	9	1	10	2	2	2	10	10	2	1	7	4	4	12	12	0	8	0	10	9	2	10	0	2	6	10	2	2	2	2	10	2	0	14	14	10	0	0	4	8	0	0	1	1	9	0	0	0	9	3	0	13	5	10	2	7	3	0	0	1	1	12	14	4	0	10	1	1	7	2	2	2	2	0	4	8	10	0	4	4	20	6
2017/08/25	2	0	2	2	2	2	2	0	0	2	0	0	8	8	2	10	2	2	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	11	0	0	0	11	9	9	9	9	9	1	3	0	0	3	9	11	11	10	9	9	9	11	2	0	3	9	10	0	0	0	0	0	8	8	0	0	0	1	11	1	3	8	3	1	10	3	1	1	11	2	12	8	0	10	0	0	0	8	0	0	2	10	8	8	8	0	0	8	0	10	2	2	0	2	0	2	0	8	8	0	0	2	0	10	10	2	0	4	4	0	0
2017/08/26	0	2	18	0	0	2	2	2	10	12	14	10	14	4	12	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	5	15	1	10	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	11	10	1	1	1	3	3	2	0	0	10	0	2	0	2	2	2	2	2	2	2	0	8	8	0	8	0	0	0	8	8	0	10	10	0	8	4	0	0
2017/08/27	6	4	6	2	2	0	0	2	2	10	10	10	2	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	10	10	2	2	14	4	6	4	14	6	4	4	0	0	0	0	4	4	0	10	14	10	10	0	0	0	6	2	8	16	4	0	8	4
2017/08/28	8	0	0	0	0	0	0	0	0	0	2	0	18	14	6	10	8	8	8	8	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	8	2	8	8	8	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	6	0	4	6	4	4	12	4	12	0	12	0	0	0	0	0	0	0	2	0	0	0	0	2	2	2	2	2	0	0	0	8	0	0	0	0	20	4	4	4	4	4	4	2	16	16	12	2	4	2	6
2017/08/29	20	6	4	4	4	4	2	2	0	0	0	0	0	10	8	8	0	0	0	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	10	0	0	0	4	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	2	0	0	8	8	8	12	4	0	0	4	4	4	4	12	4	0
2017/08/30	4	0	4	4	4	4	8	6	2	2	2	2	10	10	0	10	8	0	10	0	2	2	0	2	0	0	0	8	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	8	0	0	0	0	5	5	13	1	2	7	1	1	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	1	5	1	13	4	0	1	1	0	8	2	8	0	6	0	8	3	1	1	1	1	1	1	0	1	11	3	9	11	1	10	2	2	10	2	2	2	10	10	2	2	6	0
2017/08/31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	12	3	5	15	2	2	3	13	13	15	9	9	9	5	3	3	1	13	3	0	8	0	4	8	4	0	4	7	5	0	0	0	5	9	1	2	2	1	1	3	0	0	0	0	0	10	0
2017/09/01	0	2	2	2	0	8	0	0	10	0	0	0	0	2	2	0	0	2	8	0	0	0	8	8	0	0	0	8	0	8	0	0	0	0	2	2	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	6	4	2	8	6	4	6	0	0	0	4	4	4	0	4	8	2	0	4	0	0	8	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	13	0	2	2
2017/09/02	8	10	0	16	4	4	4	12	12	4	0	0	0	0	0	0	0	0	0	8	8	2	8	10	0	12	0	0	4	4	12	0	0	2	8	0	0	0	0	0	0	0	8	0	0	8	2	2	2	0	10	0	1	1	3	0	2	3	3	13	1	1	0	8	0	0	0	0	0	0	1	9	0	0	1	1	8	0	0	2	1	1	1	1	1	1	1	1	1	1	1	0	0	1	9	2	5	1	9	0	0	8	0	0	0	1	9	9	10	0	0	1	9	3	1	1	8	12	4	4	4	4	4	0	4	4	4	4	4	14	6	12	4	4	4	4	6	14	10	10	8	0	8	8
2017/09/03	10	10	10	0	8	10	6	0	0	0	0	0	8	0	0	2	0	0	10	10	0	0	2	8	2	0	2	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	10	10	8	10	0	8	0	12	8	0	0	0	0	0	0	2	0	2	0	0	6	10
2017/09/04	14	6	2	8	0	4	8	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	8	6	0	0	0	4	4	4	4	6	4	4	0	0	0	4	0	0	8	4	4	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	0	0	0	0	0	0	0	0	0	2	0	0	16	0	0	0	0	0	16	0	8	8	0	4	4	4	14	4	6	2	2	0	0	0	0	4	6	2	0	4	0	12	4	0	8	0	0	4
2017/09/05	12	6	2	2	12	10	24	10	0	0	8	10	2	2	0	0	8	0	0	8	0	0	8	0	0	0	0	8	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	8	10	8	0	8	8	0	0	0	0	8	2	0	2	10	2	10	2	4	0	2	0	0	4	2	8	2	0	0	4	8	2	10	0	10	8	0	8	0	0	0	0
2017/09/06	8	0	0	0	2	0	2	2	12	6	4	4	4	4	14	4	4	4	4	4	6	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	8	0	0	0	0	0	8	1	3	3	2	2	2	5	5	1	0	0	8	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	1	1	1	4	0	0	0	1	1	1	0	8	8	4	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	1	1	1	4	2	0
2017/09/07	2	13	7	3	3	1	7	12	4	4	6	10	2	2	2	4	6	4	4	12	4	6	0	8	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	4	4	10	0	4	0	12	12	4	4	14	8	4	0	0	0	0	0	0	8	10	6	0	2
2017/09/08	0	0	2	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	2	14	8	0	8	0	0	8	2	0	8	12	0	0	0	0	4	0	8	0	0	0	2	4	0	0	6	8	2	0	2	10	2	0	0	0	8	10	0	0	0	4	12	4	4	4	4	4	0	0	0	12	12	4	4	14	14	2	12	4	4	6	6	6	2	6	1	1	1	0	6	5	1	1	9	1	3	1	1	11	9	11	1	1	1	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4	5	5	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/09/09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	8	0	0	0	0	0	0	8	8	0	0	0	0	12	0	0	0	0	0	4	0	8	12	8	10	24	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	4	4	4	6	4	4	4	4	0	4	22	4	4	4	4	12	4	12	4	12	10	4	4	8	2	4	4	4	4	4	4	6	12	12	12	0	12	28	28	26	6	4	4	0	0	0	16	0
2017/09/10	0	8	4	4	0	4	4	4	4	4	4	4	4	6	14	4	6	4	6	0	8	0	0	0	0	0	0	0	0	0	0	8	8	8	8	12	2	0	0	2	4	0	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	12	4	12	4	4	4	4	6	4	6	4	12	12	4	4	12	4	4	4	12	12	14	0	0	0	0	2	2	0	2	2	10	2	2
2017/09/11	12	10	14	2	10	2	2	2	6	0	4	6	2	6	6	2	0	14	12	4	4	4	12	12	8	0	0	0	0	0	0	8	0	0	8	2	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	10	0	0	0	0	2	0	0	8	8	12	14	10	6	6	2	8	10	0	0	0	0	4	4	0	4	8	0	0	0	2	0	8	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	10	8	0	0	0	0	12	4	6	4	4	0	6	2	2	10	0	8	0	0	2	8
2017/09/12	12	22	8	20	0	0	0	18	18	26	10	18	2	10	18	4	2	2	0	2	2	0	0	8	10	12	4	4	4	4	4	4	4	4	0	2	0	0	0	0	0	0	8	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	12	4	0	4	4	0	4	0	0	0	0	0	10	2	10	0	0	12	0	10	0	0	4	4	0	2	10	0	0	4	4	0	0	0	22	4	4	4	2	4	12
2017/09/13	4	12	4	4	14	10	4	12	6	4	4	4	0	0	24	10	10	0	10	6	8	0	0	8	0	0	0	0	0	0	0	0	18	18	0	0	0	0	2	2	2	8	0	4	2	2	16	2	10	2	4	12	4	0	4	4	4	0	0	0	4	0	0	6	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	12	0	0	0	0	8	6	4	4	0	2	2	0	0	8	2	2	4	14	6	14
2017/09/14	6	12	4	12	0	8	2	2	2	14	6	6	22	12	16	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	10	10	2	8	0	10	0	0	0	0	0	0	0	8	2	0	0	8	0	0	4	0	6	6	2	4	0	0	12	12	6	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	1	1	0	0	0	0	0	1	9	8	0	2	0	8	14	8	18	4	2	2	14	6	6	4	4	0	0	4	0	0	0
2017/09/15	0	0	0	0	0	0	0	8	0	0	8	10	6	0	2	2	4	4	8	8	4	4	4	0	0	0	0	0	0	12	8	8	0	0	14	2	2	2	0	2	0	12	2	0	0	0	8	0	0	0	0	0	0	0	8	0	8	0	4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	3	10	2	1	1	1	10	0	0	0	1	1	1	0	0	0	1	1	9	0	2	0	8	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	5	10	0	0	1	3	2	0	0	0	1	1	1	1	0	4	0	4	12	12	4	12	0	0	0	0	0
2017/09/16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	2	2	0	0	0	4	8	9	1	1	8	10	0	4	5	1	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	8	0	0	0	0	0	0	1	1	0	0	0	2	1	1	9	1	10	10	0	6	2	0	8	2	2	2	2	6	0	10	0	0	0	0	2	10	8	10	10	0	0	4	12	12	4	0	6	12	4	14
2017/09/17	4	10	10	2	8	8	4	0	0	0	0	0	6	2	2	0	0	8	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	2	2	2	2	0	2	8	0	2	10	0	2	2	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	10	0	4	12	12	4	0	0	4	4	0	8	0
2017/09/18	0	2	2	6	4	4	4	4	4	4	4	0	2	2	0	8	8	18	0	0	0	8	0	0	0	0	16	16	16	0	0	0	0	24	0	0	16	16	16	16	16	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	10	2	0	0	0	16	24	16	16	16	8	26	0	0	0	2	2	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	6	4	8	0	0	4	4	0	6	4	12	4	0	0	2	0	0	0	0	0	0
2017/09/19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	4	0	0	14	8	8	0	10	8	8	0	0	8	0	0	0	8	10	0	0	1	1	3	9	3	3	2	2	1	1	1	0	0	0	8	1	1	6	4	0	0	2	0	0	0	0	0	0	4	9	1	1	0	1	3	1	0	1	9	0	0	0	1	9	3	0	0	8	0	0	1	3	0	1	9	1	0	8	8	8	0	0	8	0	8	8	0	0	1	1	1	0	0	0	0	0	0	0	0	4	2	2	9	1	2	2	0	0	1	3	1	1	0	0	0	0	0	0	0	0
2017/09/20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	2	2	0	1	1	1	3	3	9	2	2	1	5	1	8	8	10	0	0	2	2	2	1	1	0	0	1	1	1	0	3	3	1	2	2	2	2	0	0	0	0	1	2	0	2	0	0	0	0	2	0	1	1	11	0	12	0	6	7	7	3	2	2	0	10	8	10	10	10	2	0	24	6	4	14	0	4	0	0
2017/09/21	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	3	1	1	13	6	4	13	5	5	0	0	0	6	2	2	0	5	5	12	2	0	2	1	9	3	11	1	3	0	0	0	0	1	3	1	1	9	9	9	1	9	1	8	0	0	8	0	0	0	0	0	1	1	1	1	2	10	0	2	0	0	0	2	10	2	0	0	0	0	2	2	10	10	0
2017/09/22	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	3	3	10	3	1	0	0	0	0	0	0	0	10	2	2	0	0	0	0	0	2	0	9	1	0	0	1	1	0	0	8	0	4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	5	5	5	6	0	4	0	1	1	1	0	16	0	9	1	1	8	0	8	0	2	0	2	6	0	10	0	4	4	0	4	4	4	5	5	12	5	3	6	10	0	1	11	1	3
2017/09/23	11	12	10	4	0	0	0	14	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	1	6	3	13	7	12	13	10	8	2	0	10	8	0	2	1	1	4	3	1	3	1	3	2	1	1	3	8	12	4	4	0	0	0
2017/09/24	0	4	0	16	0	0	0	18	6	2	4	6	2	0	0	0	0	0	4	8	8	0	0	0	0	8	2	0	8	8	12	24	8	0	8	8	8	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	11	1	1	3	0	1	1	2	0	1	1	9	9	9	9	1	3	11	9	1	1	1	9	9	1	1	0	1	9	1	1	1	1	1	1	9	9	1	1	1	1	0	8	8	0	0	0	0	8	1	1	6	4	7	5	13	8	1	5	12	0	0	8	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/09/25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	0	1	1	1	1	1	1	0	0	1	1	2	0	0	0	0	0	0	0	3	3	0	0	4	4	6	4	2	4	5	7	8	0	1	5	6	6	6	1	1	9	2	11	7	5	3	4	4	7	5	5	5	7	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	11	3	3	1	8	4	12	4	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/09/26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	3	2	0	3	1	2	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	5	1	0	0	0	0	9	1	1	1	1	1	1	1	1	3	0	3	11	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	2	2	2	2	2	0	0
